노선번호,교량명,소 재 지,교장(미터),총폭(미터),유효폭(미터),교고(미터),경간수,최대경간장,상부형식,하부형식,설계하중(DB),준공년도,관리주체
지방도930호,사암4교,영덕 남정 사암,25,8,7,4.6,2,12.5,RC슬래브교,벽식,24,1996,경상북도 북부건설사업소
지방도930호,대사2교,안동 길안 대사,90,9,8,11,7,14,RC슬래브교,라멘식,24,1998,경상북도 북부건설사업소
지방도930호,대사3교,안동 길안 대사,90,9,8,7,3,30,PSC I형교,T형 교각식,24,2001,경상북도 북부건설사업소
지방도930호,사암5교,영덕 남정 사암,17,9,8,3.5,2,8.5,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도930호,사암교,영덕 남정 사암,22,9,8,4.2,2,11,RC슬래브교,라멘식,24,2001,경상북도 북부건설사업소
지방도930호,쇠골2교,의성 옥산 금봉,15,10,9,3,1,15,RC슬래브교,기타,24,2006,경상북도 북부건설사업소
지방도930호,쇠골교,의성 옥산 금봉,14,4.2,4,3,1,7,RC슬래브교,벽식,14,1976,경상북도 북부건설사업소
지방도930호,신고교,의성 옥산 금화,34,5,4,2.1,4,8.5,RC슬래브교,라멘식,14,1989,경상북도 북부건설사업소
지방도930호,운곡교,의성 금성 운곡,24,5,4,4,3,8,RC슬래브교,중력식,14,1976,경상북도 북부건설사업소
지방도930호,이현1교,청송 부남,60,10.4,9,4,2,30,PSC I형교,T형식,24,2016,경상북도 북부건설사업소
지방도930호,이현2교,청송 부남,64,10.4,9,4,2,32,합성형라멘,벽식,24,2016,경상북도 북부건설사업소
지방도930호,오산교,영덕 남정 장사,20,9,8,3.7,2,10,RC슬래브교,라멘식,24,2001,경상북도 북부건설사업소
지방도930호,옥계1교,영덕 달산 옥계,25,7,6,5.7,2,12.5,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도930호,옥계2교,영덕 달산 옥계,38,7,6,4.3,3,13,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도930호,전흥교,의성 옥산 전흥,50,8,6,3.8,4,12.5,RC슬래브교,T형 교각식,24,1999,경상북도 북부건설사업소
지방도930호,제오교,의성 금성 제오,20,10,9,3.1,2,10,라멘교,벽식,24,2002,경상북도 북부건설사업소
지방도930호,지소교,청송 안덕 지소,150.3,10.5,9.5,13,5,30,PSC I형교,T형 교각식,24,2005,경상북도 북부건설사업소
지방도930호,중사교,안동 길안 대사,90,9,8,4.5,3,30,PSC I형교,라멘식,24,2002,경상북도 북부건설사업소
지방도930호,청석골교,의성 옥산 금봉,45,11.5,10.5,2,2,22.5,RC슬래브교,기타,24,2006,경상북도 북부건설사업소
지방도930호,한소밭교,청송 부동 내룡,30,7.8,6.4,3,3,10,RC슬래브교,T형 교각식,18,1991,경상북도 북부건설사업소
지방도930호,항리1교,청송 부동 항,30,8,7,4.4,3,12,RC슬래브교,라멘식,24,1997,경상북도 북부건설사업소
지방도930호,탑들교,의성 옥산 금화,39.8,9,8,4.2,3,14.5,RC슬래브교,T형 교각식,24,1999,경상북도 북부건설사업소
지방도930호,항리2교,청송 부동 항,42,8,7,6.3,3,14,RC슬래브교,T형 교각식,24,1997,경상북도 북부건설사업소
지방도930호,화장1교,청송 부남 화장,12.2,8.2,7.3,2.8,2,6.1,RC슬래브교,중력식,18,1992,경상북도 북부건설사업소
지방도930호,화장2교,청송 부남 화장,12.2,8.1,7.1,2.8,2,6.1,RC슬래브교,중력식,18,1992,경상북도 북부건설사업소
지방도930호,화장3교,청송 부남 화장,24,8,7,6.3,2,12,RC슬래브교,라멘식,24,1998,경상북도 북부건설사업소
지방도930호,화장교,청송 부남 화장,40.5,8,6.5,4,3,13.5,RC슬래브교,중력식,18,1992,경상북도 북부건설사업소
지방도930호,도천2교,영덕 남정 도천,38.4,9.5,9.5,,1,38.4,라멘교,라멘식,24,2020,경상북도 북부건설사업소
지방도931호,대촌1교,영주 봉현 대촌,14,11.9,7.9,4,1,14,라멘교,기타,24,1997,경상북도 북부건설사업소
지방도931호,대촌2교 (931),영주 봉현 대촌,10,9,8,2.2,1,10,RC슬래브교,역T형식 교대,24,1995,경상북도 북부건설사업소
지방도931호,현내교,예천 감천 현내,30,10.5,9.5,4.7,2,15,RC슬래브교,역T형식 교대,24,2009,경상북도 북부건설사업소
지방도933호,갈산2교,봉화 재산 갈산,24,9,7.6,7.7,2,12,RC슬래브교,T형 교각식,24,1996,경상북도 북부건설사업소
지방도933호,갈산교,봉화 재산 갈산,69,9.5,8,3,5,13.8,RC슬래브교,라멘식,24,1993,경상북도 북부건설사업소
지방도933호,고감교,안동 예안 삼계,50.5,10.5,9.5,3.7,2,25.3,PSC I형교,T형 교각식,24,2005,경상북도 북부건설사업소
지방도933호,삼계교,안동 예안 삼계,56,10.5,9.5,4.7,2,28,프리플렉스형교,역T형식 교대,24,2009,경상북도 북부건설사업소
지방도933호,주계교,안동 와룡 주계,10,7.5,6.2,4,1,10,RC슬래브교,중력식 교대,18,1975,경상북도 북부건설사업소
지방도933호,주진교,안동 와룡 나소,440,11,7.5,28.5,5,150,RC 상자형교,구주식,24,1995,경상북도 북부건설사업소
지방도933호,태곡교,안동 예안 태곡,100,7.5,6,9,4,25,PSC I형교,T형 교각식,18,1975,경상북도 북부건설사업소
지방도935호,구천교,봉화 상운 구천,24,9,8,4,2,12,RC슬래브교,T형 교각식,24,1997,경상북도 북부건설사업소
지방도935호,마령교,안동 임동 마령,180,8.5,7,26,6,30,PSC I형교,구주식,18,1989,경상북도 북부건설사업소
지방도935호,원천교(935),안동 녹전 원천,57,10.5,9.5,5.7,2,26.5,PSC I형교,역T형식 교대,24,2011,경상북도 북부건설사업소
지방도935호,위동교,안동 임동 위동,27,7.5,6,4.2,3,9,RC슬래브교,중력식,18,1985,경상북도 북부건설사업소
지방도935호,죽송교,안동 녹전 죽송,30,8.5,7,3.1,3,10,RC슬래브교,중력식,18,1985,경상북도 북부건설사업소
지방도935호,두월교,영주 이산 두월,420,10.4,6.5,7.2,12,35,PSC I형교,역T형식 교대,24,2015,경상북도 북부건설사업소
지방도935호,하율교,문경 농암 율수,67.5,5,4,4.3,5,13.5,RC슬래브교,벽식,24,1999,경상북도 북부건설사업소
지방도997호,공서교,상주 공성 공서,35,9,8,2.5,3,12,RC슬래브교,벽식,24,1999,경상북도 북부건설사업소
지방도997호,금계1교,상주 공성 금계,24.8,10,9,6.5,2,12.4,라멘교,라멘식,24,2000,경상북도 북부건설사업소
지방도997호,금계2교,상주 공서 금계,10,10,8.5,6.5,1,10,라멘교,라멘식 교대,24,2000,경상북도 북부건설사업소
지방도997호,대전교,상주 외서 대전,19,11,10,2,2,10,라멘교,라멘식,24,1995,경상북도 북부건설사업소
지방도997호,대흥교,상주 화북 중벌,16,9.6,8,2.2,2,13,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도997호,덕담교,상주 사벌 덕담,48,9.4,8,4,4,12,RC슬래브교,벽식,24,1994,경상북도 북부건설사업소
지방도997호,도재2교,상주 외서 대전,12,10,9,2.7,1,12,RC슬래브교,라멘식 교대,24,1999,경상북도 북부건설사업소
지방도997호,독점교,상주 외서 이촌,44,11,10,4.8,3,15,RC슬래브교,라멘식,24,1995,경상북도 북부건설사업소
지방도997호,백전교,상주 외서 백전,22,9.5,8.5,3.6,2,11,라멘교,라멘식,24,1999,경상북도 북부건설사업소
지방도997호,봉강교,상주 외서 봉강,36,9,8,2.4,3,12,RC슬래브교,중력식,24,1995,경상북도 북부건설사업소
지방도997호,소상교,상주 외남 소상,16,8.4,7,2.5,2,8,RC슬래브교,벽식,18,1990,경상북도 북부건설사업소
지방도997호,신상교,상주 외남 신상,18,9,8,3.2,2,9,라멘교,라멘식,24,2003,경상북도 북부건설사업소
지방도997호,용화교,상주 화북 중벌,50,10.5,9.5,6.1,2,25,PSC I형교,T형 교각식,24,2014,경상북도 북부건설사업소
지방도997호,풀무교,상주 은척 황령,25,9,8,4,2,12.5,라멘교,라멘식,24,2003,경상북도 북부건설사업소
지방도997호,황령3교,상주 은척 황령,26,9,8,2.3,2,13,RC슬래브교,중력식,24,2001,경상북도 북부건설사업소
지방도997호,황령4교,상주 은척 황령,27.5,9,8,3.3,2,14,라멘교,라멘식,24,2003,경상북도 북부건설사업소
지방도997호,흔평교,상주 외남 흔평,30,9,8,2.3,2,15,RC슬래브교,벽식,24,1995,경상북도 북부건설사업소
국도25호,대실2교,의성 금성 하,15,,,,1,15,RA,ETC,24,2013,경상북도 북부건설사업소
국도25호,낙서교,상주 내서 낙서,12,12,11,7.8,1,12,RA,RAA,24,2007,경상북도 북부건설사업소
국도25호,능암교,상주 내서 능암,22,11.5,10,2,2,11,RCS,SGP,24,1990,경상북도 북부건설사업소
국도25호,도암교,상주 화남 평온,10,9.9,9,4.8,1,10,RA,RAA,24,2007,경상북도 북부건설사업소
국도25호,신촌교,상주 내서 신촌,48,12,11,6,3,18,RCS,WLP,24,1998,경상북도 북부건설사업소
국도25호,평온교,상주 화남 평온,25,11,9.6,7,2,12.5,RA,WLP,24,2001,경상북도 북부건설사업소
국도28호,개일육교,의성 금성 개일 ,135,11,10,8,3,45,PF,TP,24,1991,경상북도 북부건설사업소
국도28호,오로교(28),의성 의성 오로,140.2,20,20,7.6,4,40,STB,RTA,24,2004,경상북도 북부건설사업소
국도28호,용연교(28),의성 의성 용연,15,20,20,7.4,1,15,RA,ETC,24,2004,경상북도 북부건설사업소
국도28호,원당IC교,의성 의성 원당,90,13,13,5,3,35,STB,RAA,24,2004,경상북도 북부건설사업소
국도28호,청로교,의성 금성 산운,181,12,11,6,6,30,PSCI,TP,24,1998,경상북도 북부건설사업소
국도28호,팔성교,의성 의성 팔성,15,20,20,6,1,15,RA,ETC,24,2004,경상북도 북부건설사업소
국도28호,학미교,의성 금성 학미 ,45,11,9.5,4,3,15,RA,RAP,24,1995,경상북도 북부건설사업소
국도31호,1입암교,영양 입암 신구,153.4,10,8.5,5.6,5,30.6,PSCI,SGA,24,1985,경상북도 북부건설사업소
국도31호,감천1교,영양 영양 감천,180.9,10,8.5,5.9,7,26.1,PSCI,SGA,24,1987,경상북도 북부건설사업소
국도31호,감천2교,영양 영양 감천,199.7,10,8.5,6.6,7,30.7,PSCI,SGA,18,1987,경상북도 북부건설사업소
국도31호,노달교,영양 입암 노달,16.4,11,9.5,2.8,1,15,RA,ETC,18,1985,경상북도 북부건설사업소
국도31호,월전교,청송 진보 월전,114,11,9.5,4.5,8,15,RCS,SGP,18,1987,경상북도 북부건설사업소
국도31호,덕봉교,영양 일월 칠성,63.6,12,11,3.5,5,14,RCS,SGA,24,1995,경상북도 북부건설사업소
국도31호,문상교,영양 일월 문암,30.2,10,9,4.5,3,11,RCS,TP,18,1990,경상북도 북부건설사업소
국도31호,삼지교,영양 영양 삼지,30.1,12.5,11.5,5,1,30.1,PSCI,RTA,24,2002,경상북도 북부건설사업소
국도31호,섬촌교,영양 일월 섬촌,300.1,12,11.1,6.1,10,30,PSCI,TP,24,1997,경상북도 북부건설사업소
국도31호,연지육교,영양 영양 삼지,16.7,7.5,6.6,6.5,1,16.7,RA,ETC,24,2002,경상북도 북부건설사업소
국도31호,와구교,영양 일월 와구,78,10,8.5,6,6,15,RCS,RAA,24,1988,경상북도 북부건설사업소
국도31호,용화교,영양 일월 용화,13.5,14.9,10,6,1,13.5,RA,ETC,24,2004,경상북도 북부건설사업소
국도31호,일월교,영양 일월 도계,26.6,12.5,11,5,2,12.5,RA,ETC,24,1995,경상북도 북부건설사업소
국도31호,임기교,봉화 소천 임기,150.2,10,9,8,5,30,PSCI,TP,18,1993,경상북도 북부건설사업소
국도31호,칠성2교,영양 일월 칠성,50,13.5,12.5,5,4,14,RCS,RAA,24,1997,경상북도 북부건설사업소
국도31호,칠성3교,영양 일월 칠성,65,13.5,12.5,5,5,14,RCS,RAA,24,1997,경상북도 북부건설사업소
국도31호,칠성교,영양 일월 칠성,90,10.5,9.5,4,6,15,RCS,TP,24,1995,경상북도 북부건설사업소
국도31호,현리1교,영양 영양 현리,15.8,15,14,0,3,5.3,RA,기타,24,2002,경상북도 북부건설사업소
국도31호,현리2교,영양 영양 현리,360.9,12,11,0,12,30.1,PSCI,TP,24,2002,경상북도 북부건설사업소
국도31호,임기철육,봉화 소천 임기,30.8,10,9,12,1,30,PSCI,SGA,18,1993,경상북도 북부건설사업소
국도31호,흥구교,영양 입암 방전,180.2,12,11,10.6,6,30,PSCI,TP,24,1996,경상북도 북부건설사업소
국도34호, 용수교,영덕 지품 용수,37,10.5,9.5,2.8,3,13,RCS,SGP,18,1992,경상북도 북부건설사업소
국도34호,2고현교,청송 진보 고현,35.1,11.5,10,3,3,13,RCS,WLP,24,1998,경상북도 북부건설사업소
국도34호,고현교 ,청송 진보 고현,37,11,10,4.5,3,14,RCS,RP,24,1994,경상북도 북부건설사업소
국도34호,갈전교,안동 임동 갈전,90,10.5,9,9.6,3,30,PSCI,TP,18,1989,경상북도 북부건설사업소
국도34호,부곡교,청송 진보 부곡,390,10.5,9,17.3,13,30,PSCI,RA,24,1991,경상북도 북부건설사업소
국도34호,시량교,청송 진보 고현,22,10.5,9,4.5,2,11,RCS,GP,18,1986,경상북도 북부건설사업소
국도34호,대평교,안동 임동 수곡,300,10.5,9,48.8,6,50,SPG,RA,24,1988,경상북도 북부건설사업소
국도34호,망천교,안동 임동 망천,260,10.5,9,54,6,49.9,SPG,RA,24,1987,경상북도 북부건설사업소
국도34호,박곡교,안동 임동 박곡,170,10.5,9,31.6,5,49.9,SPG,RA,24,1988,경상북도 북부건설사업소
국도34호,신안교,영덕 지품 신안,34.2,10.5,9.5,4,3,13.2,RCS,GP,18,1993,경상북도 북부건설사업소
국도34호,오천교,영덕 지품 오천,20.1,11.5,10,3,2,10.1,RCS,WLP,24,1998,경상북도 북부건설사업소
국도34호,진보교,청송 진보 추현,210,10.5,9,28.7,7,30,PSCI,RA,24,1991,경상북도 북부건설사업소
국도34호,황학교,청송 진보 신촌,48,10,8.5,3.5,6,8,RCS,GP,18,1991,경상북도 북부건설사업소
국도34호,청련교,영덕 영덕 덕곡,30,10.2,8.8,3,2,15,RA,SGP,18,1978,경상북도 북부건설사업소
국도59호,(신)수평교,문경 동로 수평,30,10,9,,1,30,RA,ETC,24,2017,경상북도 북부건설사업소
국도59호,동로교,문경 동로 노은,60.7,9.6,8,7.5,4,13.5,RCS,TP,24,2007,경상북도 북부건설사업소
국도59호,덕지교,의성 다인 덕지,26,7.4,6,3,3,8,RCS,GP,24,2003,경상북도 북부건설사업소
국도59호,영각교,문경 산북 대하,40.4,10.5,9.5,5.2,2,20.2,PSCI,RTA,24,2007,경상북도 북부건설사업소
국도59호,왕태교,문경 영순 왕태,25,9,8.1,3.8,2,12.5,RCS,WLP,24,1993,경상북도 북부건설사업소
국도59호,동림교,예천 풍양 공덕,24,9,7.5,3.7,2,12,RCS,WLP,18,1991,경상북도 북부건설사업소
국도59호,금당교,상주 중동 금당,30,14.3,13.3,6.8,2,15,RA,ETC,24,2011,경상북도 북부건설사업소
국도59호,중동교,상주 중동 신암,450,7,6,10.9,15,30,PSCI,TP,18,1982,경상북도 북부건설사업소
국도59호,적성교,문경 동로 적성,14,10.5,9.5,8.4,1,14,RA,ETC,24,2004,경상북도 북부건설사업소
국도59호,황사교,문경 산양 불암,25.8,10.9,9.5,4,2,12.5,RCS,RA,24,2008,경상북도 북부건설사업소
국도88호,     선구교 ,울진 온정 선구,32,8.3,6.4,3.2,4,8,RCS,GP,18,1981,경상북도 북부건설사업소
국도88호, 광품1교 ,울진 온정 광품,99,8.5,7,7,6,16.5,RCS,TP,18,1992,경상북도 북부건설사업소
국도88호, 광품2교 ,울진 온정 광품,25,8.5,7,4.7,2,12.4,RCS,TP,18,1992,경상북도 북부건설사업소
국도88호, 온정교 ,울진 온정 소태,84,10,8.6,3,7,12,RCS,WLP,18,1981,경상북도 북부건설사업소
국도88호,발리교,영양 수비 발리,18.1,10.5,9.5,3.7,2,9,RCS,RA,24,2001,경상북도 북부건설사업소
국도88호,신원2교,영양 수비 신원,40,8.5,7,4.9,4,10,RCS,GA,24,1988,경상북도 북부건설사업소
국도88호,신원교,영양 수비 신원,36.1,10.5,9.5,4.8,2,18,RCB,RA,24,2001,경상북도 북부건설사업소
국도88호,황장교,영양 수비 본신,60,11.5,10.5,5,2,30,PSCI,RA,24,2008,경상북도 북부건설사업소
지방도920호,서시교,청송 진보 신촌,65,10.5,9.5,3.8,2,32.5,IPC거더교,T형 교각식,24,2023,경상북도 북부건설사업소
국지도28호,우계천교,영주 부석 북지,12,15,,4.1,1,12,라멘교,라멘식,24,2024,경상북도 북부건설사업소
국지도28호,임곡1교,영주 부석 임곡,85,11.4,,10,2,50,STB,T형 교각,24,2024,경상북도 북부건설사업소
국지도28호,임곡2교,영주 부석 임곡,100,11.4,,10,2,50,BICON,T형 교각,24,2024,경상북도 북부건설사업소
국지도20호,염장2교,영덕 축산 축산,35,10,10,35,1,35,PSC빔교,,24,2024,경상북도 북부건설사업소
지방도920호,장갈교,안동 예안 동천,18.9,10.5,10.5,,1,18.9,파형강판,파형강판,24,2024,경상북도 북부건설사업소
지방도920호,갈하교,영양 청기 토곡,33,9.5,8.5,5,1,32.6,하이콤,역T형식 교대,24,2024,경상북도 북부건설사업소
