대피장소명,세부위치명,수용인원,도로명주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
입석초등학교,강당,1125,대구광역시 동구 아양로 300 (입석동),35.890767,128.643298,2021,화학사고,053-662-2604,대구광역시 동구 경제환경국 환경과,2021-09-30
산청실내체육관,실내체육관,3460,경상남도 산청군 금서면 친환경로 2631번길 39,35.421595,127.872245,2024,화학사고,055-970-7122,경상남도 산청군 항노화관광국 환경위생과,2026-05-06
가야곡초등학교 강당,강당,658,충청남도 논산시 가야곡면 덕은로 160(강청리),36.14376676,127.1685839,2021,화학사고,041-746-5522,충청남도 논산시 문화환경국 환경과,2026-05-06
논산부창초등학교 강당,강당,1166,충청남도 논산시 시민로397번길 10(부창동),36.19969069,127.084875,2021,화학사고,041-746-5522,충청남도 논산시 문화환경국 환경과,2026-05-06
신창중학교 체육관,체육관,581,서울특별시 노원구 월계로45길 92 (월계동),37.6283987,127.0475295,2024,화학사고,02-2116-3213,서울특별시 노원구 탄소중립국 녹색환경과,2024-08-16
혜화동자치회관,3층 혜화홀,130,서울특별시 종로구 혜화로 12(혜화동),37.5869048,127.000526,2021,화학사고,02-2148-2472,서울특별시 종로구 문화환경국 환경과,2025-08-27
온양읍 행정복지센터,대회의실,70,울산광역시 울주군 온양읍 남창1길 20 (남창리),35.41943571,129.2805818,2021,화학사고,052-204-2132,울산광역시 울주군 복지환경국 환경기후과,2026-05-06
남창고등학교,체육관,253,울산광역시 울주군 온양읍 태화7길 43-16 (운화리),35.41561481,129.2785552,2021,화학사고,052-204-2132,울산광역시 울주군 복지환경국 환경기후과,2026-05-06
문수초등학교,체육관,180,울산광역시 울주군 청량읍 청송길 8 (율리),35.5193473,129.2405824,2021,화학사고,052-204-2132,울산광역시 울주군 복지환경국 환경기후과,2026-05-06
웅촌면 행정복지센터,대회의실 주민자치회의실,111,울산광역시 울주군 웅촌면 새초천길 12 (곡천리),35.46132138,129.20834,2021,화학사고,052-204-2132,울산광역시 울주군 복지환경국 환경기후과,2026-05-06
인천공항중학교,급식실 2층,983,인천광역시 중구 영종대로27번길 49 (운서동2747-8),37.4974378,126.4840693,2021,화학사고,032-760-7737,인천광역시 중구 영종행정국 친환경위생과,2026-05-01
용유동 행정복지센터,회의실,160,인천광역시 중구 마시란로 308-13(남북동),37.44392097,126.4025066,2021,화학사고,032-760-7737,인천광역시 중구 영종행정국 친환경위생과,2026-05-01
인천신선초등학교,1층 실내체육실,40,인천광역시 중구 축항대로291번길 33 (신흥동3가),37.4513872,126.627563,2021,화학사고,032-760-7402,인천광역시 중구 주민생활국 위생환경과,2021-09-29
인천여자상업고등학교,강당(3층),1090,인천광역시 중구 인중로 146 (신생동),37.467745,126.627598,2021,화학사고,032-760-7402,인천광역시 중구 주민생활국 위생환경과,2026-05-01
강원체육고등학교,체육관,162,강원특별자치도 춘천시 자라우새길 126 (송암동),37.85912229,127.694804,2025,화학사고,033-250-4171,강원특별자치도 춘천시 복지국 복지정책과,2025-08-25
장학초등학교,체육관,105,강원특별자치도 춘천시 동면 춘천로449번길 33 (장학리),37.89526321,127.7520692,2025,화학사고,033-250-4171,강원특별자치도 춘천시 복지국 복지정책과,2025-08-25
장자중학교,체육관,1115,경기도 구리시 장자호수길 45(교문동),37.586071,127.135829,2021,화학사고,031-550-2862,경기도 구리시 환경관리사업소 환경과,2026-05-06
동인초등학교,체육관,515,경기도 구리시 동구릉로103번길 37(인창동),37.610692,127.134415,2021,화학사고,031-550-2862,경기도 구리시 환경관리사업소 환경과,2026-05-06
산마루초등학교,체육관,757,경기도 구리시 갈매순환로 133(갈매동),37.631654,127.120347,2021,화학사고,031-550-2862,경기도 구리시 환경관리사업소 환경과,2026-05-06
갈매고등학교,체육관,1004,경기도 구리시 갈매순환로 75(갈매동),37.6273,127.1177,2021,화학사고,031-550-2862,경기도 구리시 환경관리사업소 환경과,2026-05-06
문경문화체육센터,1층 강당,2014,경상북도 문경시 문경읍 체육관길 15,36.73789,128.102413,2022,화학사고,054-550-6501,경상북도 문경시 경제도시국 환경보호과,2024-08-20
문경실내체육관,1층 강당,1512,경상북도 문경시 점고길 10,36.596111,128.187024,2022,화학사고,054-550-6501,경상북도 문경시 경제도시국 환경보호과,2024-08-20
영선초등학교,영선초등학교 강당,2619,대구광역시 남구  영선길 96 (이천동),35.852846,128.596097,2021,화학사고,053-664-2576,대구광역시 남구 복지환경국 녹색환경과,2025-08-25
봉덕초등학교,봉덕초등학교 강당,1027,대구광역시 남구 효성로 71 (봉덕동),35.83955,128.597528,2021,화학사고,053-664-2576,대구광역시 남구 복지환경국 녹색환경과,2025-08-25
동구국민체육문예센터,다목적체육관,1126,부산광역시 동구 구청로 8 (수정동),35.1289505,129.0446755,2021,화학사고,051-440-4387,부산광역시 동구 문화체육관광국 체육녹지과,2025-08-25
대저고등학교,본관 강당,7167,부산광역시 강서구 공항로811번가길 46(대저2동),35.177628,128.956258,2024,화학사고,051-970-4165,부산광역시 강서구 문화환경국 환경위생과,2023-08-11
명지초등학교,본관 강당,1280,부산광역시 강서구 명지국제6로 296(명지동),35.1021,128.92457,2024,화학사고,051-970-4165,부산광역시 강서구 문화환경국 환경위생과,2023-08-11
영흥 종합운동장,체육관,346,인천광역시 옹진군 영흥면 영흥로348번길 175-29 (내리),37.26005932,126.4720456,2021,화학사고,032-899-2612,인천광역시 옹진군 관광복지국 환경위생과,2021-09-29
이충문화체육센터,체육관,2003,경기도 평택시 장안웃길 149 (이충동),37.06605785,127.07071,2023,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2023-10-20
소사벌레포츠타운청소년체육관,체육관,4056,경기도 평택시 평남로 616 (합정동),36.9888537,127.1088041,2023,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2023-10-20
팽성실내체육관,체육관,951,경기도 평택시 팽성읍 안정로 238-31 (객사리),36.96869199,127.0658099,2023,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2023-10-20
서평택국민체육센터,체육관(3층),837,경기도 평택시 안중읍 서동대로 1531 (학현리),36.98920517,126.9195163,2023,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2023-10-20
청북읍행정복지센터,다목적실(3층),280,경기도 평택시 청북읍 청원로 2 (현곡리),37.03982795,126.934317,2023,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2023-10-20
홍원초등학교,체육관(1층),873,경기 평택시 포승읍 외원길 26 (홍원리),37.01399253,126.889733,2025,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2025-07-28
평일초등학교,체육관(2층),603,경기 평택시 평남로 626 (합정동),36.99003685,127.1070366,2025,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2025-07-28
봉래초등학교,본관4층 강당,661,부산 중구 대영로226번길 15 (영주동),35.111775,129.035992,2025,화학사고,051-719-1507,부산광역시교육청 부산광역시서부교육지원청 봉래초등학교병설유치원,2025-08-26
현천고등학교,체육관,870,강원특별자치도 횡성군 둔내면 경강로 4119 (현천리),37.48593924,128.1706015,2015,화학사고,033-900-3310,강원특별자치도교육청 현천고등학교,2026-04-28
우천중학교,체육관,343,강원특별자치도 횡성군 우천면 수남로59번길 37(문암리),37.46872092,128.0491347,1986,화학사고,033-342-6075,강원특별자치도교육청 강원특별자치도횡성교육지원청 우천중학교,2026-04-28
공근초등학교,체육관,631,강원특별자치도 횡성군 공근면 영서로 207 (학담리),37.53357223,127.9602128,1971,화학사고,033-342-3942,강원특별자치도교육청 강원특별자치도횡성교육지원청 공근초등학교,2026-04-28
남면복지회관,다목적실,139,강원특별자치도 홍천군 남면 시동안로 271 (시동리),37.589941,127.8371595,2021,화학사고,033-430-2627,강원특별자치도 홍천군 건설안전국 환경과,2026-04-22
한국의료마이스터고등학교,체육관,887,강원특별자치도 원주시 문막읍 원문로 1756 (건등리),37.31421742,127.822518,2021,화학사고,033-730-8220,강원특별자치도 원주시 환경국 기후대응과,2026-04-27
북원여자고등학교,체육관,1590,강원특별자치도 원주시 원문로137번길 32 (단계동),37.35489203,127.9311738,2021,화학사고,033-737-3042,강원특별자치도 원주시 환경국 기후대응과,2026-04-27
북원중학교,체육관,1006,강원특별자치도 원주시 북원중길 48 (태장동),37.38651733,127.9528945,2021,화학사고,033-737-3042,강원특별자치도 원주시 환경국 기후대응과,2026-04-27
우산초등학교,체육관,998,강원특별자치도 원주시 우산초교길 84 (우산동),37.36947832,127.9327088,2021,화학사고,033-737-3042,강원특별자치도 원주시 환경국 기후대응과,2026-04-24
단계초등학교,체육관,741,강원특별자치도 원주시 북원로 2387 (단계동),37.35896479,127.9359931,2021,화학사고,033-737-3042,강원특별자치도 원주시 환경국 기후대응과,2026-04-24
장양초등학교,체육관,648,강원특별자치도 원주시 북원로 2868 (태장동),37.39865801,127.9543102,2021,화학사고,033-737-3042,강원특별자치도 원주시 환경국 기후대응과,2026-04-27
외북초등학교,강당,160,경기도 포천시 신북면 포천로 2199 (계류리),37.94690758,127.1872871,2021,화학사고,031-538-2258,경기도 포천시 경제환경국 환경지도과,2025-08-28
삼성중학교,학교,442,경기도 포천시 신북면 삼성당길 7 (삼성당리),37.94845798,127.1896064,2021,화학사고,031-538-2258,경기도 포천시 경제환경국 환경지도과,2025-08-28
창수초등학교,학교,898,경기도 포천시 창수면 옥수로58번길 4 (추동리),37.98974644,127.1818749,2021,화학사고,031-538-2258,경기도 포천시 경제환경국 환경지도과,2025-08-28
추동3리마을회관,마을회관,40,경기도 포천시 창수면 옥수로 78(추동리),37.99117563,127.1839901,2021,화학사고,031-538-2258,경기도 포천시 경제환경국 환경지도과,2025-08-28
금주4리마을회관,마을회관,212,경기 포천시 영중면 영일로 97 (금주리),37.96631537,127.2609115,2021,화학사고,031-538-2258,경기도 포천시 경제환경국 환경지도과,2025-08-28
현덕초등학교,체육관,1021,경기도 평택시 현덕면 현덕로 1254(인광리),36.96576012,126.921304,2021,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2021-10-29
가사초등학교,도서관,831,경기도 평택시  현덕면 기산2길 16(권관리),36.93830556,126.917075,2021,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2021-10-29
부용초등학교,체육관,609,경기도 평택시 팽성읍 동서촌로 65 (객사리),36.96564066,127.0594514,2021,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2021-10-29
복창초등학교,체육관,806,경기도 평택시 서정북로 3(서정동),37.07115689,127.0500795,2021,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2021-10-29
송신초등학교,체육관,1099,경기도 평택시 송월로32번길 32(신장동),37.07525138,127.0521092,2021,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2021-10-29
지장초등학교,체육관,881,경기도 평택시 지장로 15(서정동),37.06803581,127.0575072,2021,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2021-10-29
라온고등학교,체육관(3층),973,경기도 평택시 경기대로1376번길 38-6(서정동),37.06944311,127.0672715,2021,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2021-10-29
소사벌초등학교,체육관(1층),974,경기 평택시 동부공원로 59 (비전동),36.99533148,127.1169719,2025,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2025-07-28
현촌초등학교,체육관(2층),892,경기 평택시 현촌3길 10 (용이동),37.00044072,127.1319076,2025,화학사고,031-8024-3777,경기도 평택시 기후환경국 환경지도과,2025-07-28
마지초등학교,강당,972,경기도 파주시 적성면 칠중1길 39 (마지리),37.95260115,126.9191451,2021,화학사고,031-940-8472,경기도 파주시 환경국 기후위기대응과,2021-11-01
파주여자고등학교,급식실,1421,경기도 파주시 월롱면 함영골길 10 (영태리),37.77545775,126.7867273,2021,화학사고,031-940-8472,경기도 파주시 환경국 기후위기대응과,2021-11-01
